"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.87947870372347e-25,0.711264919963395,0.441,0.198,2.45208661426416e-20,"11","GBA"
1.11909812651377e-24,0.648492628693442,0.535,0.259,2.77760155000719e-20,"11","TMEM173"
1.16705317798193e-24,1.27721692931871,0.281,0.105,2.89662598775115e-20,"11","GSTZ1"
1.23056880512949e-24,0.516636057682661,0.521,0.249,3.05427177433138e-20,"11","PTAFR"
1.29232629452553e-24,0.867448261711439,0.433,0.197,3.20755386301236e-20,"11","CCR1"
1.42026789302887e-24,0.184012323725489,0.679,0.36,3.52510491049766e-20,"11","FCGR1A"
1.461342268792e-24,0.681359639014543,0.433,0.194,3.62705151114174e-20,"11","UBE2A"
1.46550126292301e-24,0.691740987473645,0.313,0.121,3.63737413457491e-20,"11","CLN5"
1.60803422564688e-24,0.717294987868545,0.511,0.249,3.99114094805555e-20,"11","LOC102128802"
1.71287279289963e-24,0.572895872770847,0.385,0.163,4.25135027197687e-20,"11","IPO8"
1.88462069675132e-24,0.753319276074969,0.468,0.221,4.67762856933677e-20,"11","DNASE1L1"
2.08615983020253e-24,0.548306170433845,0.869,0.697,5.17784869856269e-20,"11","ANXA2"
2.34127829346355e-24,0.703224223823265,0.417,0.184,5.81105272437653e-20,"11","ARRB1"
2.49938246363206e-24,0.881537885797347,0.316,0.124,6.20346727473476e-20,"11","BAX"
2.57563936808103e-24,0.724953840474645,0.513,0.251,6.39273691157712e-20,"11","BLVRA"
2.6294836139673e-24,0.593386069427579,0.505,0.241,6.52637832986685e-20,"11","ANO6"
3.13636585313966e-24,0.660763714745081,0.275,0.1,7.78446004749264e-20,"11","TEP1"
3.43234425380742e-24,0.449006652512186,0.329,0.129,8.51907843795001e-20,"11","NT5C3A"
4.0115623924598e-24,0.613830241177785,0.414,0.181,9.95669785808523e-20,"11","SLC15A4"
4.23869439705962e-24,0.322683381918103,0.452,0.203,1.0520439493502e-19,"11","ALAS1"
4.25675891667384e-24,0.460427927469628,1,0.763,1.05652756311845e-19,"11","LOC102144039"
4.7402399650254e-24,0.599234548834534,0.631,0.346,1.1765275593193e-19,"11","LOC101867429"
4.84248078402888e-24,0.458580746109275,0.283,0.105,1.20190373059597e-19,"11","KDM3A"
4.98586438725467e-24,0.853417456375417,0.382,0.167,1.23749154091661e-19,"11","ZFHX3"
5.29772123066419e-24,0.825606332080345,0.275,0.101,1.31489440945085e-19,"11","LOC102118920"
5.96648658800544e-24,0.634753943205085,0.719,0.443,1.48088197114295e-19,"11","RNF13"
6.69720958500798e-24,0.886133110569848,0.345,0.143,1.66224741899898e-19,"11","LOC102128998"
6.82191653180995e-24,0.481919430376504,0.388,0.166,1.69319968319523e-19,"11","ARL1"
8.77490292135027e-24,0.923651037508113,0.251,0.088,2.17793090507914e-19,"11","RAB11FIP5"
1.03530703890008e-23,0.742531844681657,0.631,0.351,2.56963207054999e-19,"11","CAPNS1"
1.04870159514905e-23,0.68268145555542,0.409,0.18,2.60287735915995e-19,"11","DAPK1"
1.05346167755813e-23,0.560146525897888,0.388,0.168,2.61469188369929e-19,"11","LOC102134776"
1.10340856450558e-23,0.60107831090444,0.521,0.256,2.73866005710285e-19,"11","ATP1B1"
1.11919027612489e-23,0.884155409660271,0.38,0.166,2.77783026534199e-19,"11","GPD2"
1.2992199369327e-23,0.899279302169983,0.27,0.1,3.22466388346696e-19,"11","COMMD9"
1.36436580685558e-23,0.704341021889288,0.39,0.17,3.38635593261556e-19,"11","MRPL20"
1.57824483486025e-23,0.550592522849358,0.393,0.171,3.91720368012315e-19,"11","TRIM27"
1.60906576678824e-23,0.78096943664172,0.452,0.21,3.9937012331684e-19,"11","CARS"
1.63555417219555e-23,0.783700532947986,0.313,0.123,4.05944545538935e-19,"11","ARHGEF2"
1.86580728992332e-23,0.854518352405478,0.313,0.124,4.63093369358969e-19,"11","SGPP1"
2.02202580667113e-23,0.617595370477427,0.38,0.163,5.01866805215775e-19,"11","RAB18"
2.3903634396592e-23,0.537056797859957,0.393,0.171,5.93288205723414e-19,"11","ATP5L"
3.28740662754376e-23,0.597673906831849,0.626,0.337,8.15934324956361e-19,"11","CNPY3"
3.54701274611729e-23,0.659147569642705,0.556,0.291,8.80368563586312e-19,"11","CCPG1"
3.9033454581686e-23,0.652674027684169,0.283,0.107,9.68810342717445e-19,"11","MRPS35"
3.91929409247423e-23,0.59247806801198,0.471,0.222,9.72768793752105e-19,"11","RASSF4"
4.03869587245939e-23,0.736824247979806,0.639,0.353,1.00240431554442e-18,"11","SEC31A"
4.59691845551816e-23,0.61041949428933,0.476,0.23,1.14095516065961e-18,"11","CTNNA1"
4.64393176114232e-23,0.885618278736043,0.294,0.114,1.15262386311552e-18,"11","DECR1"
4.98763563402688e-23,0.693104679965667,0.369,0.157,1.23793116436547e-18,"11","MRPL37"
5.20372673380162e-23,0.864368510327827,0.369,0.16,1.29156497532956e-18,"11","BCAP29"
5.384817304684e-23,0.710504161775933,0.372,0.16,1.33651165502257e-18,"11","VTI1B"
5.40176090209717e-23,0.799354763613658,0.342,0.142,1.34071705590052e-18,"11","WIPI1"
5.54468148387232e-23,0.729543384850966,0.687,0.425,1.37618994429711e-18,"11","CREG1"
5.99877890203597e-23,0.366979038110102,0.382,0.164,1.48889692348533e-18,"11","DNAJB14"
6.76415277034946e-23,0.57139006135029,0.369,0.159,1.67886271760074e-18,"11","CYSTM1"
7.05499806289371e-23,0.525432651025511,0.275,0.102,1.75105051921022e-18,"11","FMN1"
7.09931209473835e-23,0.611169338796975,0.465,0.217,1.76204926191406e-18,"11","NDUFC2"
7.23486388664944e-23,0.538437751940691,0.553,0.281,1.79569321666639e-18,"11","ETFB"
7.24612628477206e-23,0.835418489570552,0.265,0.099,1.79848854388042e-18,"11","HECTD3"
7.91630150690554e-23,0.450419249710119,0.294,0.112,1.96482603401396e-18,"11","HSD17B8"
9.47299488275044e-23,0.477476888949531,0.43,0.197,2.35119732989866e-18,"11","AP3S1"
1.00072640615521e-22,0.478649349774429,0.561,0.29,2.48380294007723e-18,"11","GNPTAB"
1.07056410194607e-22,0.626491344904995,0.348,0.146,2.65714010103015e-18,"11","BAZ2B"
1.08852109014051e-22,0.583120622129209,0.444,0.21,2.70170934572873e-18,"11","ACAA2"
1.10437572802119e-22,0.72474749018471,0.353,0.149,2.74106055694859e-18,"11","CCDC53"
1.13049076712504e-22,0.463261189591539,0.345,0.142,2.80587808400436e-18,"11","FCHO2"
1.14961290186491e-22,0.550172347808252,0.332,0.135,2.8533392224287e-18,"11","RAD50"
1.15994368920294e-22,0.799545716612148,0.307,0.123,2.87898023660169e-18,"11","ACADM"
1.17230404919171e-22,0.479624167939238,0.337,0.138,2.90965865009384e-18,"11","REPIN1"
1.25701339340416e-22,0.604821033244632,0.358,0.154,3.11990724242911e-18,"11","LOC102122037"
1.29458307141297e-22,0.757337406468335,0.267,0.099,3.213155183247e-18,"11","COPS7A"
1.32646751932071e-22,0.685570766350867,0.297,0.116,3.29229238295399e-18,"11","DPM2"
1.40206404919787e-22,0.6219741172251,0.326,0.133,3.47992297010911e-18,"11","DOCK4"
1.42740361693734e-22,0.618341812115674,0.473,0.227,3.54281577723848e-18,"11","LUZP6"
1.43361893250201e-22,0.660642523746426,0.337,0.139,3.55824219047e-18,"11","CAMP"
1.45043107344547e-22,0.412161636496245,0.337,0.138,3.59996992429165e-18,"11","WDR43"
1.66034259775004e-22,0.68001885260426,0.698,0.423,4.12097032761561e-18,"11","MAFA-F"
1.71708961483826e-22,0.679516224546735,0.409,0.185,4.26181642402857e-18,"11","ETFA"
1.83846305092742e-22,0.6190957108188,0.508,0.253,4.56306529240185e-18,"11","VPS35"
1.88054734973786e-22,0.574729121448682,0.401,0.18,4.66751852204937e-18,"11","SEC22B"
1.88140645069667e-22,0.66013511844238,0.307,0.123,4.66965081062913e-18,"11","GPR107"
2.16231641090505e-22,0.634669879510408,0.521,0.27,5.36686933186634e-18,"11","RHOQ"
2.21622368972294e-22,0.813527746190847,0.377,0.167,5.50066719789234e-18,"11","MAFG"
2.35244839541984e-22,0.620590583565873,0.332,0.136,5.83877691743205e-18,"11","CHMP5"
2.92942481972756e-22,0.730841613331297,0.299,0.12,7.27083240256382e-18,"11","SPR"
3.07372802462838e-22,0.812269887700169,0.377,0.169,7.62899295712763e-18,"11","PPP2R1A"
3.44121483712129e-22,0.765423549237692,0.313,0.127,8.54109522573505e-18,"11","EFL1"
3.47912197801768e-22,0.842672984248272,0.273,0.104,8.63518074943988e-18,"11","SLC29A3"
4.04391586433435e-22,0.56139263087055,0.34,0.141,1.00369991752779e-17,"11","TIMM50"
4.16711688875819e-22,0.680466584123893,0.31,0.125,1.03427841178978e-17,"11","TLR1"
4.52708622361435e-22,0.273716022439082,0.329,0.133,1.12362280070108e-17,"11","NUDCD3"
6.03865404247628e-22,0.735976961519812,0.302,0.121,1.49879393334261e-17,"11","MKKS"
7.06767097736056e-22,0.787474420338233,0.353,0.153,1.75419593658089e-17,"11","NEU1"
7.18069273489229e-22,0.385007877812439,0.305,0.121,1.78224793680027e-17,"11","CDC16"
7.3286977870009e-22,0.662474089887753,0.54,0.286,1.81898279073362e-17,"11","LHFPL2"
7.54529748429055e-22,0.928423165413446,0.294,0.118,1.87274283560091e-17,"11","TMED1"
8.06548601178398e-22,0.530651293706073,0.497,0.245,2.00185362812478e-17,"11","AGPS"
8.46724883156125e-22,0.49530635567578,0.468,0.223,2.1015711599935e-17,"11","EEA1"
8.99852220481998e-22,0.311306227724664,0.286,0.11,2.23343321123632e-17,"11","HEATR1"
1.03863014805825e-21,0.58634429020529,0.324,0.135,2.57788002748057e-17,"11","FBXO9"
1.0719390125384e-21,0.654191356308045,0.337,0.141,2.66055262912032e-17,"11","DMAP1"
1.13790331171641e-21,0.733707911040098,0.305,0.123,2.82427601968012e-17,"11","CLUH"
1.1682429522926e-21,0.521492493023024,0.374,0.164,2.89957900759024e-17,"11","TRAK2"
1.18059779712256e-21,0.611990581376186,0.586,0.317,2.9302437324582e-17,"11","RAB14"
1.33683513695639e-21,0.471357518709205,0.337,0.14,3.31802480992577e-17,"11","GYG1"
1.41622764523334e-21,0.591369755097708,0.348,0.149,3.51507701546916e-17,"11","ACOX1"
1.46596773632789e-21,0.669902007452339,0.674,0.383,3.63853192156583e-17,"11","RAB31"
1.59952431003538e-21,0.509038533828892,0.324,0.133,3.97001933750781e-17,"11","MTR"
1.60130970592661e-21,0.685554384213712,0.444,0.209,3.97445069010985e-17,"11","PLEC"
1.70328056596513e-21,0.498736646049519,0.46,0.221,4.22754236472546e-17,"11","CHMP4B"
1.77681863690596e-21,0.602742416378868,0.489,0.248,4.41006385680058e-17,"11","CORO1C"
1.81076233781184e-21,0.798065660389232,0.299,0.122,4.494312122449e-17,"11","ARL8A"
1.89919433014905e-21,0.683104534639028,0.377,0.17,4.71380032742994e-17,"11","RAB32"
1.90095403282526e-21,0.368226823804395,0.374,0.162,4.71816790947229e-17,"11","MESDC2"
2.0277968500994e-21,0.540126217128535,0.444,0.209,5.03299178194672e-17,"11","SOD1"
2.04199718121553e-21,0.581184142095318,0.644,0.36,5.06823700377695e-17,"11","LST1"
2.0933381640294e-21,0.541314396293069,0.364,0.159,5.19566532312096e-17,"11","NDUFA12"
2.13176523579893e-21,0.267525264686202,0.481,0.231,5.29104131525295e-17,"11","TCF4"
2.15132957820338e-21,0.769876163716154,0.353,0.151,5.3396000131008e-17,"11","MDFIC"
2.20781042150394e-21,0.645680298108325,0.348,0.149,5.47978546617278e-17,"11","MRPL12"
2.2709980958738e-21,0.682370728960936,0.297,0.119,5.63661727395877e-17,"11","UTP18"
2.58365230040089e-21,0.821418754416447,0.452,0.234,6.41262500959501e-17,"11","EGR1"
2.98652472520705e-21,0.757160686129419,0.449,0.222,7.4125543679639e-17,"11","PSMC1"
3.17108114216513e-21,0.329947203865276,0.286,0.113,7.87062339485384e-17,"11","TP53BP1"
3.17397499951282e-21,0.801154066273609,0.313,0.129,7.87780594879083e-17,"11","UBAC1"
3.19039572152365e-21,0.470305265387873,0.521,0.262,7.9185621808217e-17,"11","BMPR2"
3.4444576956055e-21,0.635749513855002,0.299,0.121,8.54914400049285e-17,"11","GNPTG"
3.4484092084889e-21,0.61608011019777,0.532,0.278,8.55895165546946e-17,"11","ARL8B"
3.58618383257565e-21,0.754286325979731,0.366,0.165,8.90090827245276e-17,"11","ACP2"
4.07932154475691e-21,0.613039464029942,0.289,0.115,1.01248760740866e-16,"11","KDM1A"
4.19215200004375e-21,0.613826880371983,0.455,0.222,1.04049212641086e-16,"11","LOC107126439"
4.26157625243254e-21,0.705802344780669,0.481,0.246,1.05772322585376e-16,"11","ATP6V1E1"
4.29953165559006e-21,0.866904255396219,0.281,0.112,1.06714375691745e-16,"11","SLC38A7"
4.65274570973943e-21,0.62377902183674,0.273,0.106,1.15481148515733e-16,"11","BCL2L13"
5.38110102862096e-21,0.471030524213663,0.324,0.135,1.33558927530372e-16,"11","ATG5"
5.89742238330267e-21,0.298848014955784,0.564,0.289,1.46374023553572e-16,"11","FGR"
6.40253333793757e-21,0.597197031539106,0.631,0.36,1.5891087744761e-16,"11","LAMP2"
6.40660376740192e-21,0.412358607059717,0.388,0.173,1.59011905506916e-16,"11","IGFBP4"
6.62695377694124e-21,0.568008087375382,0.34,0.145,1.64480992743682e-16,"11","HSPD1"
6.65836524373519e-21,0.486175587079514,0.345,0.147,1.65260625349507e-16,"11","LOC102134040"
7.04645817195297e-21,0.765083208923136,0.27,0.105,1.74893091827873e-16,"11","AMDHD2"
7.43752476940559e-21,0.492595133337009,0.318,0.132,1.84599364776647e-16,"11","HIF1AN"
7.8674248408945e-21,0.71482845369846,0.425,0.203,1.95269484551002e-16,"11","TRAPPC1"
7.89179154748218e-21,0.772103317471426,0.307,0.127,1.95874266208508e-16,"11","FAM213A"
9.60181787686871e-21,0.509920137957999,0.353,0.154,2.38317119703881e-16,"11","HPS1"
9.80549976458199e-21,0.536258100759451,0.259,0.099,2.43372504156925e-16,"11","FKBP4"
9.94535251718282e-21,0.377100037997835,0.316,0.131,2.46843649476478e-16,"11","VRK2"
1.03186069313649e-20,0.435537240627225,0.372,0.164,2.56107824036476e-16,"11","AP2A2"
1.03498545406315e-20,0.477565538486361,0.337,0.145,2.56883389698473e-16,"11","PAK1"
1.07634140422379e-20,0.476127683083993,0.289,0.116,2.67147936528346e-16,"11","UBA6"
1.20197374681954e-20,0.581924313732538,0.348,0.15,2.9832988396061e-16,"11","MRPL17"
1.24620867618095e-20,0.282640584765727,0.318,0.131,3.09308993428112e-16,"11","FLOT2"
1.30732109040283e-20,0.285750625654407,0.305,0.123,3.24477094637982e-16,"11","CTTNBP2NL"
1.36513860093836e-20,0.897927923385627,0.291,0.119,3.388274007529e-16,"11","CARD9"
1.44484699041823e-20,0.617370333671564,0.473,0.235,3.58611023021805e-16,"11","CCNG1"
1.55046027382247e-20,0.722623906030296,0.278,0.111,3.84824239962736e-16,"11","PIGT"
1.56062535196994e-20,0.607731213162882,0.762,0.507,3.87347212358939e-16,"11","LOC102125550"
1.61575339629999e-20,0.557554081646789,0.479,0.238,4.01029992961659e-16,"11","ANAPC5"
1.64294335964956e-20,0.51323292254466,0.302,0.123,4.07778541865021e-16,"11","UBA3"
1.65693037299158e-20,0.484018177555361,0.492,0.248,4.11250118576511e-16,"11","LAMTOR4"
1.96976926351404e-20,0.577854355363248,0.618,0.349,4.88896731204186e-16,"11","MAP7D1"
1.99140535991111e-20,0.512181308914201,0.5,0.259,4.94266810329937e-16,"11","ARL6IP1"
2.08410065246943e-20,0.522819144617433,0.703,0.42,5.17273781942913e-16,"11","SYNGR2"
2.11652356123719e-20,0.713912619447049,0.273,0.108,5.2532114789907e-16,"11","DGCR2"
2.13569520437241e-20,0.538803194742821,0.425,0.203,5.30079549725231e-16,"11","ATP6V0A1"
2.15851216184128e-20,0.52007454883242,0.401,0.186,5.35742718569006e-16,"11","PINK1"
2.19750224881581e-20,0.846243187931267,0.289,0.118,5.45420058156083e-16,"11","ITPA"
2.36238261209589e-20,0.587141958014014,0.305,0.128,5.863433643222e-16,"11","HAGH"
2.43144958153675e-20,0.377834098524249,0.65,0.371,6.03485786137422e-16,"11","FUCA1"
2.69378878350242e-20,0.550954484505062,0.358,0.158,6.685983760653e-16,"11","PPP2CB"
2.78281853452322e-20,0.381390056870435,0.479,0.233,6.90695560268663e-16,"11","SSU72"
2.83210362801487e-20,0.527550032304623,0.372,0.169,7.02928120473291e-16,"11","CDC123"
2.86631038446013e-20,0.693362711543084,0.414,0.194,7.11418237423004e-16,"11","NDUFB1"
2.90651329154652e-20,0.317603692731597,0.281,0.112,7.21396598961846e-16,"11","PRPF3"
2.98535276127874e-20,0.504838549166759,0.326,0.139,7.40964555349384e-16,"11","YIF1A"
3.10693517137704e-20,0.431053282106578,0.396,0.181,7.71141309535782e-16,"11","PARP12"
3.17489378020897e-20,0.572429082621709,0.259,0.101,7.88008636247866e-16,"11","SBF2"
3.25991344442012e-20,0.475995264502593,0.388,0.175,8.09110516905074e-16,"11","SAR1B"
3.4038845651255e-20,0.373066680372939,0.914,0.701,8.44844149064148e-16,"11","SAT1"
4.00552395721464e-20,0.61004438589822,0.791,0.593,9.94171046180674e-16,"11","SERF2"
4.18417515193939e-20,0.320675805851438,0.348,0.15,1.03851227271136e-15,"11","HBS1L"
4.39779608869916e-20,0.617936156106239,0.428,0.206,1.09153298921513e-15,"11","RPS19BP1"
4.40559008890989e-20,0.560672669268608,0.313,0.131,1.09346746006744e-15,"11","SNAPIN"
4.54317873773642e-20,0.830746099282764,0.289,0.12,1.12761696270618e-15,"11","MED25"
4.68341642334392e-20,0.708176792641172,0.281,0.115,1.16242395627396e-15,"11","GFM1"
4.74948039043945e-20,0.534955580851673,0.369,0.168,1.17882103290707e-15,"11","COPRS"
5.08092525271272e-20,0.514657618268915,0.329,0.141,1.2610856477233e-15,"11","DLST"
5.42140884683646e-20,0.426164157048974,0.342,0.149,1.34559367578481e-15,"11","DCTN4"
5.77513143433295e-20,0.595905738873027,0.487,0.243,1.43338762200144e-15,"11","CNIH4"
5.95472564853221e-20,0.655756187997001,0.425,0.203,1.4779629059657e-15,"11","PIGS"
5.95522027387759e-20,0.24900083802508,0.257,0.098,1.47808567197642e-15,"11","APPBP2"
6.23195537791859e-20,0.402150426908054,0.398,0.185,1.54677132479939e-15,"11","GAPVD1"
6.41797542197236e-20,0.644380604402257,0.329,0.141,1.59294149973354e-15,"11","CECR1"
6.53838294807549e-20,0.637314249138303,0.313,0.132,1.62282664771234e-15,"11","IRAK3"
6.67610349358192e-20,0.680434967040392,0.275,0.111,1.65700888710703e-15,"11","CXHXorf38"
6.85172144374996e-20,0.741802504659478,0.38,0.175,1.70059726233874e-15,"11","TMEM9B"
6.98574075876212e-20,0.55825596950919,0.278,0.112,1.73386085632476e-15,"11","PBDC1"
7.21163125712023e-20,0.365256325111207,0.332,0.142,1.78992687801724e-15,"11","RAB29"
7.71587853839548e-20,0.916911853314367,0.318,0.14,1.91508105322976e-15,"11","MAN2B2"
7.91903119159006e-20,0.563129339599836,0.289,0.119,1.96550354175265e-15,"11","ARFIP1"
7.96334813768934e-20,0.863260509065251,0.596,0.372,1.97650300777449e-15,"11","ADAMDEC1"
7.9709124102477e-20,0.559147727445839,0.31,0.132,1.97838046022348e-15,"11","PPP1R10"
8.00560268761288e-20,0.528675109808677,0.278,0.112,1.98699058706552e-15,"11","ACBD5"
8.31133567714295e-20,0.454690947234543,0.422,0.201,2.06287351506688e-15,"11","H6PD"
8.32449597499383e-20,0.631588865928511,0.289,0.118,2.06613990099347e-15,"11","SHARPIN"
8.34845636943238e-20,0.724397038473332,0.275,0.111,2.07208687089312e-15,"11","SETDB2"
8.55206097888647e-20,0.475778394440061,0.717,0.435,2.12262153495962e-15,"11","ETS2"
9.30482189240801e-20,0.434209896515599,0.626,0.352,2.30945679369567e-15,"11","SNX10"
9.75192889030321e-20,0.550706608244657,0.604,0.332,2.42042875057326e-15,"11","CD4"
9.78190131969363e-20,0.683946856112729,0.262,0.104,2.42786790754796e-15,"11","WBP4"
1.05842417922192e-19,0.520016319920717,0.356,0.158,2.6270088128288e-15,"11","WDFY3"
1.15777749976069e-19,0.485476090156795,0.393,0.185,2.87360375440602e-15,"11","TTL"
1.24553458398831e-19,0.61336832296446,0.655,0.382,3.09141683745899e-15,"11","DBI"
1.30549528395532e-19,0.634659385543536,0.449,0.222,3.24023929477712e-15,"11","ERH"
1.37797178240844e-19,0.431539099434156,0.417,0.196,3.42012596393774e-15,"11","RAP2A"
1.45237028307879e-19,0.581749492266716,0.281,0.114,3.60478304260155e-15,"11","VPS11"
1.47408019613784e-19,0.48593939567556,0.757,0.508,3.65866704681412e-15,"11","SQSTM1"
1.51051465871262e-19,0.651423594256818,0.545,0.295,3.74909738292473e-15,"11","MFSD1"
1.52149182285625e-19,0.478163514371494,0.361,0.165,3.77634270432921e-15,"11","LOC102143631"
1.5389741706829e-19,0.586047742729397,0.372,0.173,3.81973389163495e-15,"11","DUSP6"
1.59822772680872e-19,0.546109151097016,0.631,0.37,3.96680121793924e-15,"11","NAAA"
1.91444260834527e-19,0.739888337012283,0.273,0.112,4.75164655391297e-15,"11","HSD17B12"
2.15939889741631e-19,0.732541390850618,0.374,0.175,5.35962806338728e-15,"11","MRPS15"
2.29418234891408e-19,0.337233192961058,0.318,0.137,5.69416059000474e-15,"11","PLAU"
2.36122549993919e-19,0.433043650566101,0.476,0.241,5.86056169084907e-15,"11","WBP2"
2.4426085131986e-19,0.807468820256959,0.273,0.112,6.06255432975893e-15,"11","ARMC10"
2.52775407051772e-19,0.556902751138692,0.348,0.156,6.27388560302499e-15,"11","ANAPC13"
2.59240865408264e-19,0.510243239683296,0.61,0.356,6.43435827943311e-15,"11","DUSP1"
2.62374108068055e-19,0.490940223415603,0.385,0.182,6.51212536224913e-15,"11","RABEP1"
2.90476122465161e-19,0.661809567204138,0.342,0.154,7.20961735958529e-15,"11","NUDT14"
3.02125522820104e-19,0.323037093196303,0.324,0.139,7.49875547639498e-15,"11","VAMP7"
3.17848903064728e-19,0.325273918653407,0.412,0.195,7.88900977406655e-15,"11","SHC1"
3.26957325371953e-19,0.454116055483946,0.57,0.317,8.11508081573189e-15,"11","ITPR2"
